6:05:00 AM,45086.69
6:06:00 AM,45086.69
6:07:00 AM,45086.70
6:08:00 AM,45086.72
6:09:00 AM,45086.74
6:10:00 AM,45086.76
6:11:00 AM,45086.79
6:12:00 AM,45086.82
6:13:00 AM,45086.85
6:14:00 AM,45086.89
6:15:00 AM,45086.94
6:16:00 AM,45086.98
6:17:00 AM,45087.03
6:18:00 AM,45087.08
6:19:00 AM,45087.14
6:20:00 AM,45087.20
6:21:00 AM,45087.26
6:22:00 AM,45087.33
6:23:00 AM,45087.40
6:24:00 AM,45087.48
6:25:00 AM,45087.55
6:26:00 AM,45087.63
6:27:00 AM,45087.72
6:28:00 AM,45087.80
6:29:00 AM,45087.89
6:30:00 AM,45087.99
6:31:00 AM,45088.08
6:32:00 AM,45088.18
6:33:00 AM,45088.28
6:34:00 AM,45088.39
6:35:00 AM,45088.49
6:36:00 AM,45088.61
6:37:00 AM,45088.72
6:38:00 AM,45088.83
6:39:00 AM,45088.95
6:40:00 AM,45089.08
6:41:00 AM,45089.20
6:42:00 AM,45089.33
6:43:00 AM,45089.46
6:44:00 AM,45089.59
6:45:00 AM,45089.72
6:46:00 AM,45089.86
6:47:00 AM,45090.00
6:48:00 AM,45090.14
6:49:00 AM,45090.28
6:50:00 AM,45090.43
6:51:00 AM,45090.58
6:52:00 AM,45090.73
6:53:00 AM,45090.88
6:54:00 AM,45091.04
6:55:00 AM,45091.20
6:56:00 AM,45091.36
6:57:00 AM,45091.52
6:58:00 AM,45091.68
6:59:00 AM,45091.85
7:00:00 AM,45092.01
7:01:00 AM,45092.18
7:02:00 AM,45092.36
7:03:00 AM,45092.53
7:04:00 AM,45092.70
7:05:00 AM,45092.88
7:06:00 AM,45093.06
7:07:00 AM,45093.24
7:08:00 AM,45093.42
7:09:00 AM,45093.61
7:10:00 AM,45093.79
7:11:00 AM,45093.98
7:12:00 AM,45094.17
7:13:00 AM,45094.36
7:14:00 AM,45094.55
7:15:00 AM,45094.74
7:16:00 AM,45094.93
7:17:00 AM,45095.13
7:18:00 AM,45095.33
7:19:00 AM,45095.52
7:20:00 AM,45095.72
7:21:00 AM,45095.92
7:22:00 AM,45096.13
7:23:00 AM,45096.33
7:24:00 AM,45096.53
7:25:00 AM,45096.74
7:26:00 AM,45096.95
7:27:00 AM,45097.15
7:28:00 AM,45097.36
7:29:00 AM,45097.57
7:30:00 AM,45097.78
7:31:00 AM,45097.99
7:32:00 AM,45098.21
7:33:00 AM,45098.42
7:34:00 AM,45098.63
7:35:00 AM,45098.85
7:36:00 AM,45099.06
7:37:00 AM,45099.28
7:38:00 AM,45099.50
7:39:00 AM,45099.71
7:40:00 AM,45099.93
7:41:00 AM,45100.15
7:42:00 AM,45100.37
7:43:00 AM,45100.59
7:44:00 AM,45100.81
7:45:00 AM,45101.03
7:46:00 AM,45101.26
7:47:00 AM,45101.48
7:48:00 AM,45101.70
7:49:00 AM,45101.92
7:50:00 AM,45102.15
7:51:00 AM,45102.37
7:52:00 AM,45102.59
7:53:00 AM,45102.82
7:54:00 AM,45103.04
7:55:00 AM,45103.27
7:56:00 AM,45103.49
7:57:00 AM,45103.72
7:58:00 AM,45103.94
7:59:00 AM,45104.17
8:00:00 AM,45104.40
8:01:00 AM,45104.62
8:02:00 AM,45104.85
8:03:00 AM,45105.07
8:04:00 AM,45105.30
8:05:00 AM,45105.52
8:06:00 AM,45105.75
8:07:00 AM,45105.98
8:08:00 AM,45106.20
8:09:00 AM,45106.43
8:10:00 AM,45106.65
8:11:00 AM,45106.88
8:12:00 AM,45107.10
8:13:00 AM,45107.33
8:14:00 AM,45107.55
8:15:00 AM,45107.77
8:16:00 AM,45108.00
8:17:00 AM,45108.22
8:18:00 AM,45108.44
8:19:00 AM,45108.67
8:20:00 AM,45108.89
8:21:00 AM,45109.11
8:22:00 AM,45109.33
8:23:00 AM,45109.55
8:24:00 AM,45109.77
8:25:00 AM,45109.99
8:26:00 AM,45110.21
8:27:00 AM,45110.43
8:28:00 AM,45110.65
8:29:00 AM,45110.87
8:30:00 AM,45111.09
8:31:00 AM,45111.30
8:32:00 AM,45111.52
8:33:00 AM,45111.73
8:34:00 AM,45111.95
8:35:00 AM,45112.16
8:36:00 AM,45112.38
8:37:00 AM,45112.59
8:38:00 AM,45112.80
8:39:00 AM,45113.01
8:40:00 AM,45113.22
8:41:00 AM,45113.43
8:42:00 AM,45113.64
8:43:00 AM,45113.84
8:44:00 AM,45114.05
8:45:00 AM,45114.26
8:46:00 AM,45114.46
8:47:00 AM,45114.66
8:48:00 AM,45114.87
8:49:00 AM,45115.07
8:50:00 AM,45115.27
8:51:00 AM,45115.47
8:52:00 AM,45115.67
8:53:00 AM,45115.86
8:54:00 AM,45116.06
8:55:00 AM,45116.26
8:56:00 AM,45116.45
8:57:00 AM,45116.64
8:58:00 AM,45116.83
8:59:00 AM,45117.02
9:00:00 AM,45117.21
9:01:00 AM,45117.40
9:02:00 AM,45117.59
9:03:00 AM,45117.77
9:04:00 AM,45117.96
9:05:00 AM,45118.14
9:06:00 AM,45118.32
9:07:00 AM,45118.50
9:08:00 AM,45118.68
9:09:00 AM,45118.86
9:10:00 AM,45119.04
9:11:00 AM,45119.21
9:12:00 AM,45119.39
9:13:00 AM,45119.56
9:14:00 AM,45119.73
9:15:00 AM,45119.90
9:16:00 AM,45120.07
9:17:00 AM,45120.23
9:18:00 AM,45120.40
9:19:00 AM,45120.56
9:20:00 AM,45120.72
9:21:00 AM,45120.88
9:22:00 AM,45121.04
9:23:00 AM,45121.20
9:24:00 AM,45121.35
9:25:00 AM,45121.51
9:26:00 AM,45121.66
9:27:00 AM,45121.81
9:28:00 AM,45121.96
9:29:00 AM,45122.11
9:30:00 AM,45122.26
9:31:00 AM,45122.40
9:32:00 AM,45122.54
9:33:00 AM,45122.68
9:34:00 AM,45122.82
9:35:00 AM,45122.96
9:36:00 AM,45123.10
9:37:00 AM,45123.23
9:38:00 AM,45123.36
9:39:00 AM,45123.50
9:40:00 AM,45123.62
9:41:00 AM,45123.75
9:42:00 AM,45123.88
9:43:00 AM,45124.00
9:44:00 AM,45124.12
9:45:00 AM,45124.24
9:46:00 AM,45124.36
9:47:00 AM,45124.48
9:48:00 AM,45124.59
9:49:00 AM,45124.70
9:50:00 AM,45124.82
9:51:00 AM,45124.92
9:52:00 AM,45125.03
9:53:00 AM,45125.14
9:54:00 AM,45125.24
9:55:00 AM,45125.34
9:56:00 AM,45125.44
9:57:00 AM,45125.54
9:58:00 AM,45125.63
9:59:00 AM,45125.73
10:00:00 AM,45125.82
10:01:00 AM,45125.91
10:02:00 AM,45126.00
10:03:00 AM,45126.08
10:04:00 AM,45126.17
10:05:00 AM,45126.25
10:06:00 AM,45126.33
10:07:00 AM,45126.41
10:08:00 AM,45126.48
10:09:00 AM,45126.56
10:10:00 AM,45126.63
10:11:00 AM,45126.70
10:12:00 AM,45126.77
10:13:00 AM,45126.83
10:14:00 AM,45126.90
10:15:00 AM,45126.96
10:16:00 AM,45127.02
10:17:00 AM,45127.08
10:18:00 AM,45127.13
10:19:00 AM,45127.18
10:20:00 AM,45127.24
10:21:00 AM,45127.29
10:22:00 AM,45127.33
10:23:00 AM,45127.38
10:24:00 AM,45127.42
10:25:00 AM,45127.46
10:26:00 AM,45127.50
10:27:00 AM,45127.54
10:28:00 AM,45127.57
10:29:00 AM,45127.60
10:30:00 AM,45127.64
10:31:00 AM,45127.66
10:32:00 AM,45127.69
10:33:00 AM,45127.71
10:34:00 AM,45127.74
10:35:00 AM,45127.76
10:36:00 AM,45127.77
10:37:00 AM,45127.79
10:38:00 AM,45127.80
10:39:00 AM,45127.81
10:40:00 AM,45127.82
10:41:00 AM,45127.83
10:42:00 AM,45127.83
10:43:00 AM,45127.84
10:44:00 AM,45127.84
10:45:00 AM,45127.84
10:46:00 AM,45127.83
10:47:00 AM,45127.83
10:48:00 AM,45127.82
10:49:00 AM,45127.81
10:50:00 AM,45127.80
10:51:00 AM,45127.78
10:52:00 AM,45127.77
10:53:00 AM,45127.75
10:54:00 AM,45127.73
10:55:00 AM,45127.70
10:56:00 AM,45127.68
10:57:00 AM,45127.65
10:58:00 AM,45127.62
10:59:00 AM,45127.59
11:00:00 AM,45127.56
11:01:00 AM,45127.52
11:02:00 AM,45127.48
11:03:00 AM,45127.44
11:04:00 AM,45127.40
11:05:00 AM,45127.35
11:06:00 AM,45127.31
11:07:00 AM,45127.26
11:08:00 AM,45127.21
11:09:00 AM,45127.16
11:10:00 AM,45127.10
11:11:00 AM,45127.04
11:12:00 AM,45126.98
11:13:00 AM,45126.92
11:14:00 AM,45126.86
11:15:00 AM,45126.79
11:16:00 AM,45126.73
11:17:00 AM,45126.66
11:18:00 AM,45126.58
11:19:00 AM,45126.51
11:20:00 AM,45126.43
11:21:00 AM,45126.36
11:22:00 AM,45126.28
11:23:00 AM,45126.19
11:24:00 AM,45126.11
11:25:00 AM,45126.02
11:26:00 AM,45125.93
11:27:00 AM,45125.84
11:28:00 AM,45125.75
11:29:00 AM,45125.66
11:30:00 AM,45125.56
11:31:00 AM,45125.46
11:32:00 AM,45125.36
11:33:00 AM,45125.26
11:34:00 AM,45125.15
11:35:00 AM,45125.05
11:36:00 AM,45124.94
11:37:00 AM,45124.83
11:38:00 AM,45124.71
11:39:00 AM,45124.60
11:40:00 AM,45124.48
11:41:00 AM,45124.36
11:42:00 AM,45124.24
11:43:00 AM,45124.12
11:44:00 AM,45124.00
11:45:00 AM,45123.87
11:46:00 AM,45123.74
11:47:00 AM,45123.61
11:48:00 AM,45123.48
11:49:00 AM,45123.35
11:50:00 AM,45123.21
11:51:00 AM,45123.07
11:52:00 AM,45122.93
11:53:00 AM,45122.79
11:54:00 AM,45122.65
11:55:00 AM,45122.50
11:56:00 AM,45122.36
11:57:00 AM,45122.21
11:58:00 AM,45122.06
11:59:00 AM,45121.90
12:00:00 PM,45121.75
12:01:00 PM,45121.59
12:02:00 PM,45121.44
12:03:00 PM,45121.28
12:04:00 PM,45121.12
12:05:00 PM,45120.95
12:06:00 PM,45120.79
12:07:00 PM,45120.62
12:08:00 PM,45120.45
12:09:00 PM,45120.28
12:10:00 PM,45120.11
12:11:00 PM,45119.94
12:12:00 PM,45119.77
12:13:00 PM,45119.59
12:14:00 PM,45119.41
12:15:00 PM,45119.23
12:16:00 PM,45119.05
12:17:00 PM,45118.87
12:18:00 PM,45118.68
12:19:00 PM,45118.50
12:20:00 PM,45118.31
12:21:00 PM,45118.12
12:22:00 PM,45117.93
12:23:00 PM,45117.74
12:24:00 PM,45117.55
12:25:00 PM,45117.35
12:26:00 PM,45117.15
12:27:00 PM,45116.96
12:28:00 PM,45116.76
12:29:00 PM,45116.56
12:30:00 PM,45116.35
12:31:00 PM,45116.15
12:32:00 PM,45115.95
12:33:00 PM,45115.74
12:34:00 PM,45115.53
12:35:00 PM,45115.32
12:36:00 PM,45115.11
12:37:00 PM,45114.90
12:38:00 PM,45114.69
12:39:00 PM,45114.48
12:40:00 PM,45114.26
12:41:00 PM,45114.04
12:42:00 PM,45113.83
12:43:00 PM,45113.61
12:44:00 PM,45113.39
12:45:00 PM,45113.17
12:46:00 PM,45112.94
12:47:00 PM,45112.72
12:48:00 PM,45112.50
12:49:00 PM,45112.27
12:50:00 PM,45112.04
12:51:00 PM,45111.82
12:52:00 PM,45111.59
12:53:00 PM,45111.36
12:54:00 PM,45111.13
12:55:00 PM,45110.90
12:56:00 PM,45110.66
12:57:00 PM,45110.43
12:58:00 PM,45110.19
12:59:00 PM,45109.96
1:00:00 PM,45109.72
1:01:00 PM,45109.49
1:02:00 PM,45109.25
1:03:00 PM,45109.01
1:04:00 PM,45108.77
1:05:00 PM,45108.53
1:06:00 PM,45108.29
1:07:00 PM,45108.05
1:08:00 PM,45107.80
1:09:00 PM,45107.56
1:10:00 PM,45107.32
1:11:00 PM,45107.07
1:12:00 PM,45106.83
1:13:00 PM,45106.58
1:14:00 PM,45106.34
1:15:00 PM,45106.09
1:16:00 PM,45105.84
1:17:00 PM,45105.59
1:18:00 PM,45105.34
1:19:00 PM,45105.10
1:20:00 PM,45104.85
1:21:00 PM,45104.60
1:22:00 PM,45104.35
1:23:00 PM,45104.10
1:24:00 PM,45103.84
1:25:00 PM,45103.59
1:26:00 PM,45103.34
1:27:00 PM,45103.09
1:28:00 PM,45102.84
1:29:00 PM,45102.59
1:30:00 PM,45102.33
1:31:00 PM,45102.08
1:32:00 PM,45101.83
1:33:00 PM,45101.57
1:34:00 PM,45101.32
1:35:00 PM,45101.07
1:36:00 PM,45100.81
1:37:00 PM,45100.56
1:38:00 PM,45100.31
1:39:00 PM,45100.05
1:40:00 PM,45099.80
1:41:00 PM,45099.55
1:42:00 PM,45099.29
1:43:00 PM,45099.04
1:44:00 PM,45098.79
1:45:00 PM,45098.54
1:46:00 PM,45098.28
1:47:00 PM,45098.03
1:48:00 PM,45097.78
1:49:00 PM,45097.53
1:50:00 PM,45097.28
1:51:00 PM,45097.02
1:52:00 PM,45096.77
1:53:00 PM,45096.52
1:54:00 PM,45096.27
1:55:00 PM,45096.02
1:56:00 PM,45095.78
1:57:00 PM,45095.53
1:58:00 PM,45095.28
1:59:00 PM,45095.03
2:00:00 PM,45094.78
2:01:00 PM,45094.54
2:02:00 PM,45094.29
2:03:00 PM,45094.05
2:04:00 PM,45093.80
2:05:00 PM,45093.56
2:06:00 PM,45093.32
2:07:00 PM,45093.08
2:08:00 PM,45092.83
2:09:00 PM,45092.59
2:10:00 PM,45092.35
2:11:00 PM,45092.12
2:12:00 PM,45091.88
2:13:00 PM,45091.64
2:14:00 PM,45091.41
2:15:00 PM,45091.17
2:16:00 PM,45090.94
2:17:00 PM,45090.71
2:18:00 PM,45090.47
2:19:00 PM,45090.24
2:20:00 PM,45090.02
2:21:00 PM,45089.79
2:22:00 PM,45089.56
2:23:00 PM,45089.34
2:24:00 PM,45089.11
2:25:00 PM,45088.89
2:26:00 PM,45088.67
2:27:00 PM,45088.45
2:28:00 PM,45088.23
2:29:00 PM,45088.02
2:30:00 PM,45087.80
2:31:00 PM,45087.59
2:32:00 PM,45087.38
2:33:00 PM,45087.17
2:34:00 PM,45086.96
2:35:00 PM,45086.75
2:36:00 PM,45086.55
2:37:00 PM,45086.34
2:38:00 PM,45086.14
2:39:00 PM,45085.94
2:40:00 PM,45085.74
2:41:00 PM,45085.55
2:42:00 PM,45085.35
2:43:00 PM,45085.16
2:44:00 PM,45084.97
2:45:00 PM,45084.78
2:46:00 PM,45084.60
2:47:00 PM,45084.41
2:48:00 PM,45084.23
2:49:00 PM,45084.05
2:50:00 PM,45083.87
2:51:00 PM,45083.70
2:52:00 PM,45083.53
2:53:00 PM,45083.36
2:54:00 PM,45083.19
2:55:00 PM,45083.02
2:56:00 PM,45082.86
2:57:00 PM,45082.70
2:58:00 PM,45082.54
2:59:00 PM,45082.39
3:00:00 PM,45082.23
3:01:00 PM,45082.08
3:02:00 PM,45081.94
3:03:00 PM,45081.79
3:04:00 PM,45081.65
3:05:00 PM,45081.51
3:06:00 PM,45081.37
3:07:00 PM,45081.24
3:08:00 PM,45081.11
3:09:00 PM,45080.98
3:10:00 PM,45080.86
3:11:00 PM,45080.73
3:12:00 PM,45080.62
3:13:00 PM,45080.50
3:14:00 PM,45080.39
3:15:00 PM,45080.28
3:16:00 PM,45080.17
3:17:00 PM,45080.07
3:18:00 PM,45079.97
3:19:00 PM,45079.87
3:20:00 PM,45079.78
3:21:00 PM,45079.69
3:22:00 PM,45079.61
3:23:00 PM,45079.53
3:24:00 PM,45079.45
3:25:00 PM,45079.37
3:26:00 PM,45079.30
3:27:00 PM,45079.23
3:28:00 PM,45079.17
3:29:00 PM,45079.11
3:30:00 PM,45079.05
3:31:00 PM,45079.00
3:32:00 PM,45078.95
3:33:00 PM,45078.91
3:34:00 PM,45078.87
3:35:00 PM,45078.83
3:36:00 PM,45078.80
3:37:00 PM,45078.77
3:38:00 PM,45078.75
3:39:00 PM,45078.73
3:40:00 PM,45078.71